q_Imp_sw,q_Imp_aw,qAdj_Imp_sw,qAdj_Imp_aw,xv_sw,xv_aw,xvAdj_sw,xvAdj_aw,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f,datadate_int,dyear,dmonth,dday,saleSUM,iaSUM,nseg,MS,SIC_4dig,SIC_3dig,SIC_2dig,SIC_1dig,gdwl_orig,capx_orig,at_MV,atAdj,atAdj_MV,q_Obs,qAdj_Obs,log_at,log_atAdj,ebit2sale,capx2sale,dyear_fac
3.4296166073703045,3.4296166073703045,4.133254260520687,4.133254260520687,0.04426123770197132,0.04426123770197132,-0.059582483166098155,-0.059582483166098155,64630,P,1,LU,84761,15436,19970415,E,2018-03-31,2017,TTWO,TAKE-TWO INTERACTIVE SFTWR,NA,12,3,3737.841,61.557,1488.97,114.038,399.53,155.111,1792.892,946581,USA,7372,97.78,20180331,2018,3,31,1792.892,3737.841,1,0,7372,737,73,7,399.53,61.557,13399.50664,3338.3109999999997,12999.97664,3.5848252079208294,3.894177816266969,8.226263450995251,8.113220269444378,0.08651441358430959,0.03433391414541422,2018
1.3963624458547397,1.3963624458547397,1.510104362481364,1.510104362481364,0.1967445843594278,0.1967445843594278,0.11843642403761027,0.11843642403761027,64637,P,1,LC,84607,15374,19970306,E,2017-09-30,2017,EMKR,EMCORE CORP,NA,12,3,144.084,9.6,120.774,27.028,0,9.79,122.895,808326,USA,3674,8.2,20170930,2017,9,30,122.895,144.084,1,0,3674,367,36,3,0,9.6,244.93959999999998,144.084,244.93959999999998,1.6999777907331832,1.6999777907331832,4.9703964628365815,4.9703964628365815,0.07966149965417632,0.07811546442084706,2017
1.6435133465529623,1.6435133465529623,1.6862116847505422,1.6862116847505422,-0.33304372345735733,-0.33304372345735733,-0.35869189467457435,-0.35869189467457435,64637,P,1,LC,84607,15374,19970306,E,2018-09-30,2018,EMKR,EMCORE CORP,NA,12,3,135.898,6.583,106.805,27.577,0,-17.547,85.617,808326,USA,3674,4.75,20180930,2018,9,30,85.617,135.898,1,0,3674,367,36,3,0,6.583,160.08375,135.898,160.08375,1.177969874464672,1.177969874464672,4.911904604345348,4.911904604345348,-0.20494761554364202,0.07688893560858241,2018
2.5056289729862526,2.5056289729862526,2.706358542442488,2.706358542442488,-1.0795340887403997,-1.0795340887403997,-1.2473373827453593,-1.2473373827453593,64668,P,1,LC,13658,54235,20121026,20180831,2017-03-31,2016,XPLR,XPLORE TECHNOLOGIES CORP,NA,12,3,45.685,2.098,29.282,10.97,15.159,-2.053,77.928,1177845,USA,3571,2.05,20170331,2017,3,31,77.928,45.685,1,0,3571,357,35,3,15.159,2.098,38.8915,30.526000000000003,23.7325,0.8512969245923169,0.777452008124222,3.821770016450584,3.4185787794929303,-0.026344831126167745,0.02692228723950313,2017
2.1625577139142296,2.1625577139142296,2.2858979095832157,2.2858979095832157,-0.6862456160371339,-0.6862456160371339,-0.716507829790046,-0.716507829790046,64668,P,1,LC,13658,54235,20121026,20180831,2018-03-31,2017,XPLR,XPLORE TECHNOLOGIES CORP,NA,12,3,63.578,1.215,30.275,11.086,15.159,1.328,86.852,1177845,USA,3571,3.24,20180331,2018,3,31,86.852,63.578,1,0,3571,357,35,3,15.159,1.215,69.22164000000001,48.419000000000004,54.06264000000001,1.0887671836169746,1.1165583758441935,4.1522674985550525,3.879892298673761,0.015290379035600793,0.013989315156818496,2018
1.3645190919770998,1.3645190919770998,1.449533243046338,1.449533243046338,0.17795002754724018,0.17795002754724018,0.21353266505771357,0.21353266505771357,64690,P,1,LC,84656,31946,19970428,E,2018-12-31,2018,ALV,AUTOLIV INC,NA,12,3,6721.6,560,1883.7,87.145,1389.9,897.1,8678.2,1034670,USA,3714,70.23,20181231,2018,12,31,8678.2,6721.6,1,0,3714,371,37,3,1389.9,560,10958.093350000001,5331.700000000001,9568.193350000001,1.630280491252083,1.7945858450400436,8.813081500415118,8.5814254156497,0.10337397156092276,0.06452951072803115,2018
3.322813922136449,3.322813922136449,3.6158244955368897,3.6158244955368897,-0.052514986185826375,-0.052514986185826375,-0.13702290115660656,-0.13702290115660656,64857,P,1,LC,85002,15507,19970604,E,2017-12-31,2017,SRPT,SAREPTA THERAPEUTICS INC,NA,12,3,1307.964,12,789.217,64.792,0,-136.654,154.584,873303,USA,2836,55.64,20171231,2017,12,31,154.584,1307.964,1,0,2836,283,28,2,0,12,4123.773880000001,1307.964,4123.773880000001,3.152819098996609,3.152819098996609,7.176227008702601,7.176227008702601,-0.8840112818920457,0.0776276975624903,2017
3.1282567554502827,3.1282567554502827,3.373581474986373,3.373581474986373,0.48772570112437574,0.48772570112437574,0.41222667111889255,0.41222667111889255,64857,P,1,LC,85002,15507,19970604,E,2018-12-31,2018,SRPT,SAREPTA THERAPEUTICS INC,NA,12,3,1642.075,61.157,1032.276,71.072,0,-345.85,301.034,873303,USA,2836,109.13,20181231,2018,12,31,301.034,1642.075,1,0,2836,283,28,2,0,61.157,8365.88636,1642.075,8365.88636,5.094704176118631,5.094704176118631,7.403715964974129,7.403715964974129,-1.1488735491672037,0.2031564540882425,2018
1.3691824392357965,1.3691824392357965,1.4717035976730517,1.4717035976730517,0.47010685029235905,0.47010685029235905,0.4531114671913512,0.4531114671913512,64942,P,1,LC,85077,32014,19970619,20180723,2017-12-31,2017,SRT.2,STARTEK INC -OLD,NA,12,3,95.998,7.185,46.939,16.175,9.077,-0.278,292.604,NA,USA,7389,9.97,20171231,2017,12,31,292.604,95.998,1,0,7389,738,73,7,9.077,7.185,210.32375000000002,86.921,201.24675000000002,2.190918039959166,2.315283418276366,4.564327357917486,4.464999660154079,-9.500895408128394e-4,0.024555371765252697,2017
3.1504062454853217,3.148010489197228,3.3272416219384877,3.3232315091204914,0.37290642140508534,0.3736671701788032,0.49320055805842755,0.4944065213711057,65011,P,1,LC,85187,15560,19970701,E,2017-12-31,2017,HSKA,HESKA CORP,NA,12,3,135.787,3.469,100.44,7.303,26.687,18.219,129.341,1038133,USA,2835,80.21,20171231,2017,12,31,129.341,135.787,2,1,2835,283,28,2,26.687,3.469,621.1206299999999,109.10000000000001,594.4336299999999,4.574227503369246,5.448520898258477,4.911087481529027,4.692264892839026,0.1408602067403221,0.02682057506900364,2017
3.200294788123534,3.2002255615690545,3.8674196840626047,3.866945119219337,0.32784282755898836,0.32786445909851963,0.2863143854530427,0.28643710137243206,65011,P,1,LC,85187,15560,19970701,E,2018-12-31,2018,HSKA,HESKA CORP,NA,12,3,156.452,1.358,122.409,7.676,26.679,11.201,127.446,1038133,USA,2835,86.1,20181231,2018,12,31,127.446,156.452,2,1,2835,283,28,2,26.679,1.358,694.9466,129.773,668.2676,4.441915731342521,5.149511839905065,5.052749253670126,4.8657867703057684,0.08788820363134191,0.010655493306969226,2018
2.033275694520733,2.033275694520733,2.2006320241681463,2.2006320241681463,0.7524802006237612,0.7524802006237612,0.7895572751237785,0.7895572751237785,65021,P,1,LC,85177,15567,19970702,E,2017-03-31,2016,EGHT,8X8 INC,NA,12,3,333.855,8.851,288.601,91.5,46.136,-5.748,253.388,1023731,USA,4899,15.25,20170331,2017,3,31,253.388,333.855,1,0,4899,489,48,4,46.136,8.851,1440.629,287.719,1394.493,4.315133815578619,4.846718499647225,5.810706766977709,5.661984309391837,-0.02268457859093564,0.03493062023458096,2017
1.6085092082347294,1.6085092082347294,1.7419212896615468,1.7419212896615468,1.3899089976420231,1.3899089976420231,1.4436556089419152,1.4436556089419152,65021,P,1,LC,85177,15567,19970702,E,2018-03-31,2017,EGHT,8X8 INC,NA,12,3,277.209,21.664,218.774,92.847,40.054,-32.427,296.5,1023731,USA,4899,18.65,20180331,2018,3,31,296.5,277.209,1,0,4899,489,48,4,40.054,21.664,1790.0315499999997,237.155,1749.9775499999998,6.457335620416363,7.379045560920073,5.624771734321157,5.46871393580363,-0.10936593591905565,0.07306576728499158,2018
1.3395955526678156,1.3395955526678156,1.3395955526678156,1.3395955526678156,0.1066732043534687,0.1066732043534687,0.1066732043534687,0.1066732043534687,65220,P,1,LU,85280,15633,19970806,20191231,2017-12-31,2017,CRZO,CARRIZO OIL & GAS INC,NA,12,3,2778.304,1350.485,370.897,81.455,0,237.44,745.888,1040593,USA,1311,21.28,20171231,2017,12,31,745.888,2778.304,1,0,1311,131,13,1,0,1350.485,4140.7694,2778.304,4140.7694,1.490394643638709,1.490394643638709,7.9295959485726275,7.9295959485726275,0.31833197477369257,1.8105734372988973,2017
1.0168208596276413,1.0168208596276413,1.0168208596276413,1.0168208596276413,0,0,0,0,65220,P,1,LU,85280,15633,19970806,20191231,2018-12-31,2018,CRZO,CARRIZO OIL & GAS INC,NA,12,3,3185.1,1173.682,980.904,91.628,0,475.186,1065.942,1040593,USA,1311,11.29,20181231,2018,12,31,1065.942,3185.1,1,0,1311,131,13,1,0,1173.682,3238.67612,3185.1,3238.67612,1.0168208596276413,1.0168208596276413,8.066238964687637,8.066238964687637,0.4457897334001287,1.1010749177722616,2018
NA,NA,NA,NA,NA,NA,NA,NA,65226,J,1,LC,85314,15632,20120301,E,2017-01-31,2016,QADA,QAD INC,NA,12,3,280.89,3.267,112.686,19.017,10.558,3.364,277.973,1036188,USA,7370,28.9,20170131,2017,1,31,277.973,280.89,1,0,7370,737,73,7,10.558,3.267,717.7952999999999,270.332,707.2372999999999,2.5554320196518208,2.6161804743796515,5.637963133618907,5.59965083325265,0.012101894788342752,0.011752940033744283,2017
3.4795874482828832,3.4795874482828832,4.1028235573403276,4.1028235573403276,-0.018789137986856778,-0.018789137986856778,-0.1569170624577276,-0.1569170624577276,65226,J,1,LC,85314,15632,20120301,E,2018-01-31,2017,QADA,QAD INC,NA,12,3,299.817,3.72,105.628,19.249,11.023,-3.074,305.018,1036188,USA,7370,43.1,20180131,2018,1,31,305.018,299.817,1,0,7370,737,73,7,11.023,3.72,1023.8208999999999,288.794,1012.7979,3.414819373150955,3.5069907962076776,5.7031722885305065,5.665713631179586,-0.010078093751844154,0.01219600154744966,2018
1.9650221141423585,1.9650221141423585,2.0104172310659907,2.0104172310659907,0.1292778056686111,0.1292778056686111,0.10643902676847963,0.10643902676847963,65286,P,1,LU,85272,15658,19970815,E,2018-05-31,2017,AEHR,AEHR TEST SYSTEMS,NA,12,3,30.955,0.572,19.305,22.143,0,0.915,29.555,1040470,USA,3825,2.6,20180531,2018,5,31,29.555,30.955,1,0,3825,382,38,3,0,0.572,69.2218,30.955,69.2218,2.236207397835568,2.236207397835568,3.4325345369711955,3.4325345369711955,0.030959228556927763,0.019353747250888172,2018
2.065348102640101,2.065348102640101,2.2571243479115615,2.2571243479115615,0.18930672613725635,0.18930672613725635,0.1190482292117755,0.1190482292117755,65343,P,1,LU,85394,15678,19970902,E,2017-08-31,2017,PSMT,PRICESMART INC,NA,12,3,1177.514,135.294,708.767,30.401,35.642,139.59,2996.628,1041803,USA,5331,81.25,20170831,2017,8,31,2996.628,1177.514,1,0,5331,533,53,5,35.642,135.294,2938.82825,1141.8719999999998,2903.1862499999997,2.4957904959091786,2.5424795861532643,7.071160715416495,7.04042429987102,0.04658235857103384,0.045148747191843634,2017
2.3445213660594124,2.3445213660594124,2.3752409517860684,2.3752409517860684,0.08467000399158851,0.08467000399158851,0.09544503410860687,0.09544503410860687,65343,P,1,LU,85394,15678,19970902,E,2018-08-31,2018,PSMT,PRICESMART INC,NA,12,3,1216.392,98.109,758.002,30.46,46.329,131.66,3166.702,1041803,USA,5331,86.85,20180831,2018,8,31,3166.702,1216.392,1,0,5331,533,53,5,46.329,98.109,3103.8410000000003,1170.063,3057.512,2.551678241882551,2.6131174133358632,7.10364437899763,7.064812872495996,0.04157637820041166,0.030981443785995648,2018
3.1282567554502827,3.1282567554502827,3.373581474986373,3.373581474986373,0.14883119127916436,0.14883119127916436,0.07653929799759793,0.07653929799759793,65376,P,1,LC,85401,15686,20180322,E,2018-12-31,2018,SIGA,SIGA TECHNOLOGIES INC,NA,12,3,203.444,0.102,102.915,80.763,0.898,355.1,477.054,1010086,USA,2836,7.9,20181231,2018,12,31,477.054,203.444,1,0,2836,283,28,2,0.898,0.102,738.5567000000001,202.546,737.6587000000001,3.6302702463577208,3.641931709340101,5.3153907827373255,5.310967021243383,0.7443601772545667,2.1381227282446012e-4,2018
1.8202064603138508,1.8202064603138508,1.8261172685581752,1.8261172685581752,0.7457351173346158,0.7457351173346158,0.742493050057431,0.742493050057431,65406,P,1,LC,90012,44816,20040123,E,2017-03-31,2016,PETS,PETMED EXPRESS INC,NA,12,3,112.809,10.604,93.357,20.526,0,37.483,249.176,1040130,USA,5912,20.14,20170331,2017,3,31,249.176,112.809,1,0,5912,591,59,5,0,10.604,432.84564,112.809,432.84564,3.8369779006994125,3.8369779006994125,4.725696123115169,4.725696123115169,0.15042781006196423,0.04255626545092625,2017
1.4379438235689208,1.4379438235689208,1.4379438235689208,1.4379438235689208,1.5117455250990401,1.5117455250990401,1.5117455250990401,1.5117455250990401,65406,P,1,LC,90012,44816,20040123,E,2018-03-31,2017,PETS,PETMED EXPRESS INC,NA,12,3,134.836,0.703,115.722,20.601,0,52.136,273.8,1040130,USA,5912,41.75,20180331,2018,3,31,273.8,134.836,1,0,5912,591,59,5,0,0.703,879.20575,134.836,879.20575,6.520556453766056,6.520556453766056,4.904059225137955,4.904059225137955,0.1904163623082542,0.0025675675675675674,2018
1.3691824392357965,1.3691824392357965,1.4717035976730517,1.4717035976730517,1.6956608360566816,1.6956608360566816,2.1687395532161196,2.1687395532161196,65587,J,1,LC,85482,15751,20131101,20180430,2017-12-31,2017,NRC,NATIONAL RESEARCH CORP,NA,12,3,127.316,4.568,90.041,24.472,58.021,35.619,117.559,70487,USA,7389,37.3,20171231,2017,12,31,117.559,127.316,1,0,7389,738,73,7,58.021,4.568,950.0806,69.295,892.0596,7.462381790191335,12.873361714409409,4.846672185018077,4.238372753520766,0.30298828673261935,0.03885708452776903,2017
1.3938389256976393,1.3938389256976393,1.4883178522070928,1.4883178522070928,-0.01383861742953601,-0.01383861742953601,-0.06986958254417133,-0.06986958254417133,65671,P,1,LU,85424,32108,19971023,E,2017-12-31,2017,DRQ,DRIL-QUIP INC,NA,12,3,1399.805,27.622,1294.461,38.133,47.624,-6.038,455.469,1042893,USA,3533,47.7,20171231,2017,12,31,455.469,1399.805,1,0,3533,353,35,3,47.624,27.622,1924.2881000000002,1352.181,1876.6641000000002,1.3746829736999082,1.3878793593461232,7.244088220187908,7.209474123381997,-0.013256665107833904,0.06064518112099836,2017
1.2025515580660713,1.2025515580660713,1.2300278206143416,1.2300278206143416,-0.19046284337858352,-0.19046284337858352,-0.21309332919772497,-0.21309332919772497,65671,P,1,LU,85424,32108,19971023,E,2018-12-31,2018,DRQ,DRIL-QUIP INC,NA,12,3,1192.51,32.061,1096.162,36.264,7.714,-30.334,384.626,1042893,USA,3533,30.03,20181231,2018,12,31,384.626,1192.51,1,0,3533,353,35,3,7.714,32.061,1185.3559200000002,1184.796,1177.6419200000003,0.9940008217960438,0.9939617621936605,7.083815608471571,7.077325886850659,-0.07886622329223714,0.0833562993661375,2018
NA,NA,NA,NA,NA,NA,NA,NA,65718,P,1,LU,85427,32111,19971030,E,2017-12-31,2017,GPI,GROUP 1 AUTOMOTIVE INC,NA,12,3,4871.065,215.832,1124.282,20.898,913.034,375.895,11123.721,1031203,USA,5500,70.97,20171231,2017,12,31,11123.721,4871.065,1,0,5500,550,55,5,913.034,215.832,5229.914059999999,3958.0309999999995,4316.8800599999995,1.0736695281216735,1.0906635294165206,8.491067877999997,8.283501958370344,0.03379219957062929,0.019402859888341322,2017
NA,NA,NA,NA,NA,NA,NA,NA,65718,P,1,LU,85427,32111,19971030,E,2018-12-31,2018,GPI,GROUP 1 AUTOMOTIVE INC,NA,12,3,5001.075,141.033,1095.694,18.322,963.925,395.263,11600.283,1031203,USA,5500,52.72,20181231,2018,12,31,11600.283,5001.075,1,0,5500,550,55,5,963.925,141.033,4871.3168399999995,4037.1499999999996,3907.39184,0.9740539464015237,0.967858969817817,8.51740816830705,8.303294276466849,0.034073565274226496,0.012157720634918993,2018
NA,NA,NA,NA,NA,NA,NA,NA,65732,P,1,LU,85419,32102,19971031,E,2017-12-31,2017,CSU,CAPITAL SENIOR LIVING CORP,NA,12,3,1182.671,39.959,80.433,30.505,0,20.823,466.997,1043000,USA,8300,13.49,20171231,2017,12,31,466.997,1182.671,1,0,8300,830,83,8,0,39.959,1513.75045,1182.671,1513.75045,1.279942139445374,1.279942139445374,7.075530718790724,7.075530718790724,0.04458915153630537,0.08556586016612527,2017
NA,NA,NA,NA,NA,NA,NA,NA,65732,P,1,LU,85419,32102,19971031,E,2018-12-31,2018,CSU,CAPITAL SENIOR LIVING CORP,NA,12,3,1149.144,21.965,35.265,31.273,0,6.503,460.018,1043000,USA,8300,6.8,20181231,2018,12,31,460.018,1149.144,1,0,8300,830,83,8,0,21.965,1326.5354,1149.144,1326.5354,1.1543682950091547,1.1543682950091547,7.04677259636682,7.04677259636682,0.014136403358129466,0.04774813159485064,2018
NA,NA,NA,NA,NA,NA,NA,NA,65765,P,1,LU,85540,15800,19971105,E,2017-12-31,2017,CTIB,YUNHONG CTI LTD,NA,12,3,39.984,0.753,11.364,3.525,1.473,0.489,56.237,1042187,USA,3060,4.0703,20171231,2017,12,31,56.237,39.984,1,0,3060,306,30,3,1.473,0.753,42.9678075,38.511,41.4948075,1.074625037515006,1.0774793565474798,3.6884793740925965,3.6509439147708993,0.00869534292369792,0.013389761189252627,2017
NA,NA,NA,NA,NA,NA,NA,NA,65765,P,1,LU,85540,15800,19971105,E,2018-12-31,2018,CTIB,YUNHONG CTI LTD,NA,12,3,38.761,0.46,7.328,3.535,1.473,-0.639,55.591,1042187,USA,3060,3.0861,20181231,2018,12,31,55.591,38.761,1,0,3060,306,30,3,1.473,0.46,42.342363500000005,37.288000000000004,40.869363500000006,1.0923960553133305,1.0960460067582065,3.657414586483358,3.61867155907044,-0.011494666402834992,0.008274720728175424,2018
NA,NA,NA,NA,NA,NA,NA,NA,65850,P,1,LU,85539,15826,19971114,E,2018-06-30,2018,CTHR,CHARLES & COLVARD LTD,NA,12,3,39.473,0,33.818,21.705,0,-1.258,27.909,1015155,USA,3290,1.07,20180630,2018,6,30,27.909,39.473,1,0,3290,329,32,3,0,NA,28.879350000000002,39.473,28.879350000000002,0.7316228814632788,0.7316228814632788,3.6756168938803584,3.6756168938803584,-0.04507506539109248,0,2018
3.2920940132255634,3.2920940132255634,3.5911340762857744,3.5911340762857744,-0.9077079693245942,-0.9077079693245942,-0.9946521801311338,-0.9946521801311338,65944,P,1,LU,85686,15802,19971203,E,2017-12-31,2017,ASRT,ASSERTIO HOLDINGS INC,NA,12,3,1038.617,0.666,169.508,63.4,0,-3.412,385.466,1005201,USA,2834,8.05,20171231,2017,12,31,385.466,1038.617,1,0,2834,283,28,2,NA,0.666,1379.479,1038.617,1379.479,1.328188350469904,1.328188350469904,6.945645299464206,6.945645299464206,-0.008851623748916895,0.0017277788443079286,2017
2.5147589237515273,2.5147589237515273,2.5147589237515273,2.5147589237515273,-0.9100593581909381,-0.9100593581909381,-0.9100593581909381,-0.9100593581909381,65944,P,1,LU,85686,15802,19971203,E,2018-12-31,2018,ASRT,ASSERTIO HOLDINGS INC,NA,12,3,932.866,5.507,220.335,64.185,0,42.63,275.895,1005201,USA,2834,3.61,20181231,2018,12,31,275.895,932.866,1,0,2834,283,28,2,NA,5.507,944.23885,932.866,944.23885,1.012191300787037,1.012191300787037,6.838261567810212,6.838261567810212,0.1545153047354972,0.019960492216241688,2018
NA,NA,NA,NA,NA,NA,NA,NA,66016,P,1,LC,85645,32174,19971211,E,2017-12-31,2017,INGR,INGREDION INC,NA,12,3,6080,314,2891,71.995,803,871,6180,1046257,USA,2040,139.8,20171231,2017,12,31,6180,6080,1,0,2040,204,20,2,803,314,13253.901000000002,5277,12450.901000000002,2.179917927631579,2.3594657949592577,8.712759974960212,8.571113033405668,0.14093851132686083,0.05080906148867314,2017
NA,NA,NA,NA,NA,NA,NA,NA,66016,P,1,LC,85645,32174,19971211,E,2018-12-31,2018,INGR,INGREDION INC,NA,12,3,5728,350,2388,66.526,791,757,6289,1046257,USA,2040,91.4,20181231,2018,12,31,6289,5728,1,0,2040,204,20,2,791,350,9420.4764,4937,8629.4764,1.6446362430167596,1.7479190601579906,8.653121708640482,8.504513138258863,0.12036889807600572,0.0556527269836222,2018
2.3889396665792444,2.3889396665792444,2.6494141590827818,2.6494141590827818,0.42252590985643124,0.42252590985643124,0.43765565497445924,0.43765565497445924,66032,P,1,LU,85710,15890,19971212,E,2017-12-31,2017,POWI,POWER INTEGRATIONS INC,NA,12,3,621.074,32.496,547.682,29.782,91.849,57.457,431.755,833640,USA,3674,73.55,20171231,2017,12,31,431.755,621.074,1,0,3674,367,36,3,91.849,32.496,2263.8581,529.2249999999999,2172.0091,3.6450698306482,4.104131702017102,6.431450237475077,6.271413672243644,0.13307778717096502,0.075264907181155985,2017
2.1041871084299846,2.1041871084299846,2.441478885688422,2.441478885688422,0.38654944184349416,0.38654944184349416,0.35581322933788334,0.35581322933788334,66032,P,1,LU,85710,15890,19971212,E,2018-12-31,2018,POWI,POWER INTEGRATIONS INC,NA,12,3,588.697,24.677,527.072,28.889,91.849,55.648,415.955,833640,USA,3674,60.98,20181231,2018,12,31,415.955,588.697,1,0,3674,367,36,3,91.849,24.677,1823.27622,496.848,1731.42722,3.0971386298894,3.484822762696036,6.377911620047051,6.208284144309504,0.13378370256397928,0.05932612902838048,2018
NA,NA,NA,NA,NA,NA,NA,NA,66065,P,1,LU,85663,32191,19971218,E,2017-12-31,2017,URI,UNITED RENTALS INC,NA,12,3,15030,1889,3106,84.464,4082,1689,6641,1067701,USA,7350,171.91,20171231,2017,12,31,6641,15030,2,1,7350,735,73,7,4082,1889,26444.20624,10948,22362.20624,1.7594282262142382,2.0425836901717207,9.61780348274702,9.30091207016057,0.2543291672940822,0.28444511368769765,2017
NA,NA,NA,NA,NA,NA,NA,NA,66065,P,1,LU,85663,32191,19971218,E,2018-12-31,2018,URI,UNITED RENTALS INC,NA,12,3,18133,2291,3403,79.873,5058,2084,8047,1067701,USA,7350,102.53,20181231,2018,12,31,8047,18133,2,1,7350,735,73,7,5058,2291,22919.37869,13075,17861.37869,1.2639595593669002,1.36607102791587,9.805488761654026,9.478457288933123,0.2589785013048341,0.28470237355536226,2018
1.355371721553934,1.355371721553934,1.3647217162517709,1.3647217162517709,-0.41950193571236755,-0.41950193571236755,-0.4263767227276602,-0.4263767227276602,66301,P,1,LU,85757,34622,19980116,E,2017-12-31,2017,ACY,AEROCENTURY CORP,NA,12,3,236.41,39.677,47.367,1.417,0,11.715,34.461,1036848,USA,7359,15.24,20171231,2017,12,31,34.461,236.41,1,0,7359,735,73,7,0,39.677,210.63808,236.41,210.63808,0.8909863372953767,0.8909863372953767,5.465567585821707,5.465567585821707,0.33994950813963615,1.151359507849453,2017
0.9212684981902203,0.9212684981902203,0.9212684981902203,0.9212684981902203,-0.048106166923299304,-0.048106166923299304,-0.048106166923299304,-0.048106166923299304,66301,P,1,LU,85757,34622,19980116,E,2018-12-31,2018,ACY,AEROCENTURY CORP,NA,12,3,217.152,22.844,41.288,1.546,0,9.837,30.518,1036848,USA,7359,9.57,20181231,2018,12,31,30.518,217.152,1,0,7359,735,73,7,0,22.844,190.65921999999998,217.152,190.65921999999998,0.8779989132036545,0.8779989132036545,5.380597569161765,5.380597569161765,0.32233436004980665,0.7485418441575464,2018
2.172437381162506,2.172437381162506,2.407511958134834,2.407511958134834,0.9407880290742378,0.9407880290742378,0.8510174621612339,0.8510174621612339,66366,P,1,LU,85744,15928,19980127,E,2017-12-31,2017,RMTI,ROCKWELL MEDICAL INC,NA,12,3,58.78,1.683,32.913,51.768,0.921,-25.922,57.3,1041024,USA,2834,5.82,20171231,2017,12,31,57.3,58.78,1,0,2834,283,28,2,0.921,1.683,327.15676,57.859,326.23576,5.5657835998639,5.638461777770097,4.073801660990771,4.0580090163015035,-0.45239092495637,0.029371727748691102,2017
2.509043502925852,2.509043502925852,2.832280006246582,2.832280006246582,0.15628781364701394,0.15628781364701394,0.04679469377634377,0.04679469377634377,66366,P,1,LU,85744,15928,19980127,E,2018-12-31,2018,RMTI,ROCKWELL MEDICAL INC,NA,12,3,52.558,0.744,27.277,57.034,0.921,-30.309,63.389,1041024,USA,2834,2.26,20181231,2018,12,31,63.389,52.558,1,0,2834,283,28,2,0.921,0.744,154.17784,51.637,153.25684,2.9334799649910575,2.967965606057672,3.9619173217019883,3.9442384697905037,-0.4781428954550474,0.011737052169934845,2018
NA,NA,NA,NA,NA,NA,NA,NA,66368,P,1,LU,85753,15940,19980130,E,2017-12-31,2017,VRSN,VERISIGN INC,NA,12,3,2941.188,49.499,-1260.271,97.591,52.527,707.722,1165.095,1014473,USA,7370,114.44,20171231,2017,12,31,1165.095,2941.188,1,0,7370,737,73,7,52.527,49.499,15369.77304,2888.661,15317.246039999998,5.225702348846792,5.302541918210547,7.986568860346384,7.96854835194046,0.6074371617765074,0.04248494757938194,2017
NA,NA,NA,NA,NA,NA,NA,NA,66368,P,1,LU,85753,15940,19980130,E,2018-12-31,2018,VRSN,VERISIGN INC,NA,12,3,1914.504,37.007,-1385.474,120.037,52.527,767.392,1214.969,1014473,USA,7370,148.29,20181231,2018,12,31,1214.969,1914.504,1,0,7370,737,73,7,52.527,37.007,21100.26473,1861.9769999999999,21047.73773,11.02126959776527,11.30397299751823,7.557213860233526,7.529394105451377,0.6316144691757568,0.030459213362645465,2018
NA,NA,NA,NA,NA,NA,NA,NA,66379,P,1,LC,85724,15934,19980129,E,2018-12-31,2018,PRDO,PERDOCEO EDUCATION CORP,NA,12,3,482.493,6.732,355.203,69.773,87.356,74.153,581.296,1046568,USA,8200,11.42,20181231,2018,12,31,581.2959999999999,482.315,3,1,8200,820,82,8,87.356,6.732,924.0976599999999,395.137,836.7416599999999,1.915256096979645,2.117598858117564,6.178966412901781,5.979232540210652,0.1275649583000743,0.011581018964520656,2018
2.3889396665792444,2.3889396665792444,2.6494141590827818,2.6494141590827818,0.04537186409385003,0.04537186409385003,0.36414128531139467,0.36414128531139467,66393,P,1,LU,85738,15939,19980130,E,2017-06-30,2017,MRCY,MERCURY SYSTEMS INC,NA,12,3,815.745,32.844,725.417,46.303,380.846,44.965,408.588,1049521,USA,3674,42.09,20170630,2017,6,30,408.588,815.745,1,0,3674,367,36,3,380.846,32.844,2039.22127,434.899,1658.37527,2.4998268699164568,3.813242316031998,6.7041018061258075,6.075113820221781,0.11004973224862209,0.08038415225116743,2017
2.1041871084299846,2.1041871084299846,2.441478885688422,2.441478885688422,-0.07476124856560665,-0.07476124856560665,0.1328296429503693,0.1328296429503693,66393,P,1,LU,85738,15939,19980130,E,2018-06-30,2018,MRCY,MERCURY SYSTEMS INC,NA,12,3,1064.48,15.106,771.891,46.924,497.442,54.674,493.184,1049521,USA,3674,38.06,20180630,2018,6,30,493.184,1064.48,1,0,3674,367,36,3,497.442,15.106,2078.5164400000003,567.038,1581.0744400000003,1.9526120171351273,2.7883042053618987,6.970241695993577,6.340426320882405,0.11085923306514403,0.030629541915390603,2018
NA,NA,NA,NA,NA,NA,NA,NA,66610,P,1,LU,85804,15962,19980211,20190131,2017-12-31,2017,BDMS,BIRNER DENTAL MGMT SVCS INC,NA,12,3,17.407,0.626,-1.774,1.873,0,-2.754,60.713,948072,USA,8000,6.75,20171231,2017,12,31,60.713,17.407,1,0,8000,800,80,8,0,0.626,31.82375,17.407,31.82375,1.8282156603665192,1.8282156603665192,2.856872424170572,2.856872424170572,-0.04536096058504768,0.010310806581786437,2017
